Season,TeamName,Tempo,RankTempo,AdjTempo,RankAdjTempo,OE,RankOE,AdjOE,RankAdjOE,DE,RankDE,AdjDE,RankAdjDE,Pythag,RankPythag
2009,"James Madison",66.9287,143,67.3498,125,104.325,116,104.535,113,101.184,164,101.942,172,0.571703,122
2009,Buffalo,65.1314,223,65.549,211,99.2533,211,100.883,175,95.5147,45,98.4428,93,0.569931,123
2009,Jacksonville,68.1115,109,67.1821,133,107.522,65,106.894,81,100.275,140,104.357,224,0.568617,124
2009,"Kent St.",66.17,179,66.9932,144,100.887,177,101.312,163,96.3922,59,98.918,105,0.568306,125
2009,"Illinois Chicago",65.2428,218,65.853,193,102.231,157,104.588,110,101.235,166,102.118,176,0.568273,126
2009,"Portland St.",65.6911,195,65.6667,202,109.12,43,107.645,71,102.483,198,105.107,241,0.56818,127
2009,Drexel,63.4983,282,63.7614,276,96.6979,255,97.109,240,95.6498,47,94.8193,40,0.568173,128
2009,TCU,63.5724,280,64.101,267,98.7697,221,101.337,162,101.11,162,99.4071,117,0.55505,129
2009,Evansville,66.7704,150,67.494,121,99.9044,202,101.728,155,99.064,111,99.8048,128,0.554665,130
2009,"Santa Clara",64.9757,233,65.2663,225,99.2313,212,99.9642,200,99.0558,110,98.1551,88,0.552315,131
2009,"Wichita St.",62.575,300,63.3032,291,100.204,194,101.936,151,100.67,150,100.107,134,0.55186,132
2009,"New Mexico St.",70.2296,47,70.2821,36,107.958,55,106.92,80,105.412,257,105.139,242,0.54814,133
2009,Massachusetts,69.825,60,69.6375,53,100.975,175,104.03,124,104.674,245,102.338,180,0.547015,134
2009,Arkansas,71.7384,23,69.9696,45,102.375,154,103.074,137,102.012,186,101.5,166,0.54411,135
2009,Charlotte,66.7367,152,66.4255,166,100.92,176,102.739,141,103.265,219,101.464,164,0.535849,136
2009,"Saint Louis",60.8595,328,61.0122,326,99.8213,203,100.123,195,99.2456,113,98.9704,107,0.533227,137
2009,"College of Charleston",68.8757,82,67.3041,127,111.816,18,107.983,68,105.143,252,106.78,273,0.53217,138
2009,"Murray St.",63.9948,269,63.1986,295,104.995,103,100.989,169,99.2929,114,100.216,138,0.522072,139
2009,UCF,67.1111,137,67.0537,142,104.748,109,104.238,116,104.087,231,103.447,201,0.521873,140
2009,"Morgan St.",66.1901,178,66.3446,171,100.826,178,98.6315,218,93.9102,19,97.9394,84,0.520237,141
2009,"Morehead St.",66.8547,149,66.1446,177,102.477,151,100.552,187,101.779,181,99.8812,131,0.519237,142
2009,"Robert Morris",67.0936,138,66.6437,156,104.818,106,99.9229,201,96.9174,70,99.2757,116,0.518672,143
2009,"Bowling Green",62.4772,305,63.1361,298,100.222,192,100.881,176,97.4577,82,100.229,139,0.518634,144
2009,"UT Arlington",70.1676,50,69.9285,46,109.151,42,107.817,70,105.77,264,107.18,279,0.517042,145
2009,"Mount St. Mary's",65.2643,216,64.8242,243,103.497,132,100.072,197,96.2733,57,99.5418,120,0.51526,146
2009,"Boise St.",69.6219,67,69.9943,44,102.34,155,101.905,152,102.831,207,101.392,161,0.514501,147
2009,"North Texas",69.3026,72,69.3688,60,109.24,40,107.516,72,106.34,275,107.001,275,0.513802,148
2009,Drake,62.5578,301,63.8486,274,101.691,165,99.6428,205,99.8811,129,99.1898,112,0.513098,149
2009,"Arkansas Little Rock",65.2776,214,65.5966,207,100.604,183,98.116,230,95.9526,52,97.699,79,0.512241,150
2009,"South Florida",62.2055,312,61.2865,324,94.9906,279,99.5085,207,103.542,223,99.1858,111,0.509337,151
2009,Milwaukee,66.913,144,67.8493,102,100.337,190,103.033,138,101.925,184,102.762,187,0.507567,152
2009,"Texas A&M Corpus Chris",68.8016,88,67.3993,124,96.3454,266,99.3006,211,98.3162,96,99.1271,110,0.505029,153
2009,"Southern Miss",63.6065,279,63.2552,292,102.811,146,104.89,105,106.623,281,104.708,232,0.504968,154
2009,Lipscomb,69.7431,63,68.8089,73,106.306,85,104.923,103,99.3571,115,104.791,235,0.503635,155
2009,Rutgers,66.2138,175,65.2892,222,94.9778,280,95.7165,262,99.6777,123,95.7841,55,0.497972,156
2009,Oregon,68.6422,95,69.071,68,97.2425,244,102.412,146,110.423,332,102.496,181,0.497645,157
2009,Marshall,65.6841,196,65.7139,200,104.213,117,104.917,104,107.873,303,105.167,243,0.493161,158
2009,"Southern Illinois",64.0161,268,65.0861,229,98.42,226,99.983,199,102.638,204,100.249,142,0.492357,159
2009,VMI,81.2668,1,80.8544,1,109.858,28,106.988,78,104.221,235,107.316,280,0.491193,160
2009,"Louisiana Tech",63.431,284,63.4301,287,100.564,185,100.468,189,99.5664,121,100.779,146,0.491105,161
2009,Hofstra,67.8048,117,67.9123,100,96.5179,263,96.4754,249,96.6006,64,96.9802,70,0.485,162
2009,"Boston University",63.091,292,63.6266,281,104.623,111,103.295,133,101.018,157,103.857,211,0.484404,163
2009,Binghamton,66.9727,141,68.2683,90,102.935,144,100.873,177,99.5209,119,101.632,169,0.478482,164
2009,Radford,71.686,24,70.3038,35,101.591,166,100.729,181,100.107,137,101.522,167,0.477464,165
2009,"Eastern Kentucky",61.5429,321,60.5832,331,114.157,7,110.061,44,108.354,309,110.954,318,0.476784,166
2009,"UC Santa Barbara",65.5491,203,65.8773,192,99.9584,199,98.247,225,99.6799,124,99.0463,108,0.476722,167
2009,Troy,71.1263,31,70.8995,26,109.329,37,107.263,76,108.492,311,108.147,296,0.476419,168
2009,"Nicholls St.",61.6664,319,60.2526,332,101.039,174,99.7303,204,98.2673,95,100.613,144,0.47468,169
2009,Tulane,65.537,204,65.6454,203,96.8334,253,97.221,238,99.9828,132,98.0927,87,0.474361,170
2009,"The Citadel",62.7135,299,63.085,299,104.609,112,101.996,150,102.616,203,103.052,193,0.470428,171
2009,Rider,69.2628,73,68.8022,74,103.128,138,104.151,122,101.604,175,105.241,245,0.470088,172
2009,Idaho,63.2129,288,63.337,289,102.911,145,102.856,139,103.951,229,104.073,218,0.466248,173
2009,Montana,62.2222,311,62.7208,307,104.831,105,102.513,145,103.343,221,103.803,209,0.464115,174
2009,Fairfield,65.7238,193,64.4575,258,99.5938,207,101.711,156,102.103,189,103.094,194,0.46124,175
2009,"Holy Cross",65.1682,222,65.3879,220,98.8589,217,97.4754,236,94.6921,30,98.879,102,0.458988,176
2009,"San Diego",62.5492,303,63.0685,300,95.8882,271,96.1474,258,98.3235,97,97.6015,77,0.456951,177
2009,IUPUI,61.3699,324,62.4339,312,103.763,127,101.587,158,104.315,239,103.246,197,0.45354,178
2009,Colorado,63.9235,271,62.8473,305,96.9619,250,99.1644,213,104.991,251,100.818,148,0.452599,179
2009,"Middle Tennessee",65.3356,213,64.4669,257,105.982,88,102.723,142,101.604,174,104.489,228,0.451165,180
2009,"Long Beach St.",66.7274,153,67.0605,141,103.538,131,102.711,143,105.258,255,104.483,227,0.450991,181
2009,"Stony Brook",63.1783,289,63.9897,269,98.8856,216,96.9612,245,94.7053,31,98.8618,101,0.444422,182
2009,"Colorado St.",66.6849,158,67.5113,119,102.187,158,105.923,91,109.534,324,108.076,295,0.442406,183
2009,"South Alabama",65.2553,217,63.941,271,105.565,93,100.554,186,102.58,202,102.726,186,0.438882,184
2009,Manhattan,66.7054,155,66.5327,160,96.6867,257,95.4913,267,95.9255,50,97.5608,76,0.438671,185
2009,Ohio,64.9076,240,66.0012,185,99.652,205,99.3786,210,100.064,136,101.559,168,0.437931,186
2009,"Sacred Heart",68.7775,89,69.0907,67,106.103,86,102.403,147,100.598,147,104.952,237,0.429775,187
2009,"Austin Peay",68.3387,101,67.5942,117,107.682,60,105.016,101,108.08,305,107.693,287,0.428135,188
2009,"Indiana St.",63.4038,286,64.5177,256,97.964,229,102.091,149,106.216,271,104.71,233,0.427697,189
2009,"George Washington",64.6811,251,64.2982,264,100.219,193,100.358,191,104.295,238,102.96,190,0.426939,190
2009,UTSA,69.8798,58,69.6653,52,101.471,168,100.963,171,101.612,176,103.593,206,0.426594,191
2009,"St. Bonaventure",71.126,32,71.1781,22,97.3968,240,97.0448,242,98.9112,107,99.6552,123,0.424275,192
2009,"Utah Valley",62.121,314,61.3921,322,109.065,45,101.774,154,99.7047,125,105.021,239,0.41068,193
2009,"Idaho St.",62.3895,307,63.6174,282,101.394,171,100.986,170,106.663,283,104.233,221,0.409986,194
2009,Liberty,67.053,139,66.1578,176,106.525,81,104.178,121,104.245,236,107.618,286,0.407672,195
2009,"San Jose St.",66.2561,172,66.795,148,99.9492,200,100.684,183,104.087,230,104.119,220,0.404729,196
2009,Denver,57.4325,343,57.3959,344,103.956,122,101.437,160,103.165,215,105.007,238,0.401843,197
2009,Chattanooga,71.1485,30,70.7254,28,103.772,126,104.132,123,107.157,290,107.905,290,0.399091,198
2009,"Cal St. Fullerton",68.5352,97,67.9023,101,104.589,113,104.179,120,107.553,298,108.003,292,0.397835,199
2009,Iona,64.7514,249,64.7701,245,94.4952,288,93.7666,289,96.366,58,97.3246,73,0.394535,200
2009,"Southeastern Louisiana",67.1811,135,65.8517,194,98.8264,219,99.0364,215,101.025,158,102.802,188,0.394334,201
2009,"Alabama St.",66.2075,176,64.6611,248,103.863,123,98.5392,221,96.1216,54,102.3,179,0.393957,202
2009,Georgia,70.1737,49,68.9275,69,91.3477,316,94.4533,281,98.797,103,98.0733,86,0.393527,203
2009,"Missouri St.",62.5379,304,63.6301,280,96.6932,256,97.471,237,101.582,173,101.215,159,0.393292,204
2009,Delaware,67.597,127,67.842,105,99.9326,201,101.38,161,103.046,213,105.301,247,0.392604,205
2009,"UC Irvine",63.4662,283,63.5146,286,103.09,139,103.52,132,108.144,306,107.528,283,0.39248,206
2009,"Northern Colorado",66.904,145,67.5412,118,104.487,114,101.154,168,105.488,261,105.183,244,0.389556,207
2009,SMU,64.9133,237,64.6828,247,97.8072,233,100.886,174,105.869,267,105.022,240,0.3865,208
2009,Indiana,65.0058,232,66.4738,164,91.2218,319,98.1921,228,108.239,308,102.234,177,0.386056,209
2009,"South Dakota St.",64.6731,253,65.4267,217,104.437,115,102.779,140,109.193,321,107.547,284,0.372514,210
2009,"Texas St.",75.7577,4,74.5684,5,102.246,156,100.711,182,103.763,226,105.533,250,0.368709,211
2009,"Fresno St.",66.4785,163,67.2398,130,99.5292,209,98.2072,226,103.715,225,102.91,189,0.36867,212
2009,DePaul,66.3962,166,65.9009,189,96.4356,265,99.534,206,109.324,323,104.542,230,0.362502,213
2009,IPFW,65.0784,226,66.6211,158,99.9739,198,100.933,172,106.67,284,106.024,262,0.362169,214
2009,"Loyola MD",67.742,120,66.9755,145,98.9426,214,101.85,153,105.47,259,106.995,274,0.361971,215
2009,Lamar,68.9247,79,67.687,110,98.8029,220,97.7714,233,104.421,241,102.718,185,0.361797,216
2009,Hawaii,65.0438,229,65.267,224,97.9068,230,94.6708,277,99.7851,127,99.4954,118,0.360862,217
2009,"East Carolina",65.9652,183,65.5347,212,107.899,56,108.493,63,114.555,343,114.034,339,0.360604,218
2009,Mercer,70.0813,55,68.8925,70,103.67,129,103.53,131,106.158,269,108.883,303,0.358982,219
2009,Wofford,63.5443,281,63.2326,293,106.592,80,104.643,109,109.012,318,110.102,314,0.357829,220
2009,"Georgia St.",61.1148,327,61.4886,320,95.5524,273,97.91,231,102.474,197,103.169,195,0.353961,221
2009,"UC Riverside",60.413,332,61.1463,325,98.5061,225,95.9895,259,100.664,149,101.196,156,0.352658,222
2009,"Youngstown St.",66.2058,177,67.0817,139,97.2931,242,99.4766,209,104.715,246,104.911,236,0.351676,223
2009,"UC Davis",69.4875,70,70.5267,32,105.127,100,103.954,127,106.694,285,109.731,311,0.349326,224
2009,Valparaiso,63.7032,277,64.3563,262,93.9367,292,98.317,223,104.506,243,103.931,213,0.345572,225
2009,"Loyola Chicago",64.6879,250,65.3236,221,96.9916,249,98.2023,227,103.236,217,103.902,212,0.343245,226
2009,"Gardner Webb",70.8867,34,69.5439,55,101.573,167,100.244,194,105.979,268,106.243,266,0.338855,227
2009,"William & Mary",62.0663,315,62.1955,316,95.3989,275,95.075,275,100.677,152,100.813,147,0.337619,228
2009,Campbell,71.9973,18,69.4879,57,98.8394,218,95.2825,272,99.9209,130,101.041,152,0.337406,229
2009,Canisius,68.3919,98,67.4001,123,90.7584,321,92.9188,299,97.84,89,98.7189,96,0.332626,230
2009,"Montana St.",64.4754,259,65.6315,204,100.395,188,99.867,203,106.206,270,106.13,264,0.33192,231
2009,Rice,64.9721,234,64.842,242,97.5959,237,98.2502,224,108.948,316,104.535,229,0.328933,232
2009,Navy,69.788,62,70.2307,38,99.5307,208,96.787,246,96.2209,55,102.978,191,0.32892,233
2009,"Southern Utah",62.9523,295,63.7742,275,101.961,163,99.9034,202,107.494,296,106.45,268,0.325203,234
2009,Samford,59.6121,336,58.7882,338,102.687,147,101.291,164,105.779,265,107.972,291,0.324181,235
2009,"Air Force",59.2263,338,58.7752,339,96.6495,261,96.965,244,105.372,256,103.381,200,0.323697,236
2009,"Western Carolina",68.3742,100,68.2809,89,103.488,133,99.276,212,106.48,278,105.916,258,0.322009,237
2009,"New Hampshire",62.7613,297,63.1518,296,96.2067,269,97.4937,235,101.892,183,104.113,219,0.319641,238
2009,"LIU Brooklyn",67.8007,118,68.5813,80,103.223,135,98.8272,216,99.7307,126,105.839,255,0.312543,239
2009,Yale,65.7542,191,66.2943,173,94.8343,282,95.1814,274,96.8887,69,102.055,175,0.309625,240
2009,"Arkansas St.",64.9344,236,65.5597,210,96.8203,254,94.3583,285,98.3408,98,101.208,158,0.308755,241
2009,"Chicago St.",75.2509,6,75.4472,4,107.668,62,104.19,119,104.947,250,111.886,329,0.305863,242
2009,Harvard,64.4716,260,66.1392,179,102.08,159,101.203,167,104.434,242,108.805,302,0.30302,243
2009,"Ball St.",60.8194,329,61.3431,323,94.0102,291,93.7249,290,97.0786,77,100.833,150,0.301402,244
2009,"McNeese St.",65.8359,188,65.6066,205,93.7547,295,93.0245,297,96.8283,67,100.102,133,0.30086,245
2009,Centenary,67.7306,122,67.8374,106,94.5305,287,94.483,280,104.733,247,101.758,171,0.298788,246
2009,"Tennessee Tech",72.6437,13,72.421,14,100.564,184,96.2971,252,103.675,224,103.794,208,0.296896,247
2009,UMBC,63.4117,285,64.6195,251,100.728,181,100.656,184,108.214,307,108.541,300,0.295807,248
